word	book0	book1	book2
orthodoxy	0	1	0
ostensible	0	1	0
ostentatious	0	2	0
ostentatiously	0	1	1
ostler	0	0	1
ostrich	0	1	0
other	2	34	32
otherways	0	0	1
otherwise	2	26	10
oughn	0	0	1
ought	2	15	18
ould	0	0	1
ounce	0	0	3
ouse	0	0	1
outbreak	0	0	2
outcast	1	0	6
outcry	0	0	1
outdated	1	1	1
outdone	0	1	0
outer	2	10	5
outermost	0	3	0
outhouse	0	1	1
outlandish	0	1	0
outline	1	0	1
outlive	0	1	0
outnumber	0	1	0
outpoure	1	0	1
outrage	1	1	0
outrageous	0	1	1
outright	0	0	2
outset	2	0	2
outside	8	23	36
outskirt	0	1	1
outspoken	0	1	0
outstanding	0	0	1
outstretche	1	0	2
outstretched	1	0	0
outstrip	0	1	0
outward	1	6	1
outwardly	0	1	0
outwatche	0	1	0
outweigh	0	1	0
oven	2	0	0
overbear	0	1	1
overbearing	0	1	0
overcast	0	2	1
overcharge	0	0	1
overcloud	0	2	0
overcome	2	1	2
overdo	0	0	1
overfe	0	0	1
overflow	0	6	1
overflowing	1	0	0
overfraught	0	1	0
overgrown	0	0	1
overhanging	0	1	0
overhead	0	3	2
overhear	1	2	2
overheard	0	0	2
overhung	0	0	1
overjoy	0	0	1
overladen	0	1	0
overlay	0	1	0
overload	0	1	1
overlook	0	3	1
overmuch	0	0	1
overpower	0	2	5
overpowered	0	0	2
overrated	0	0	1
overrun	2	0	0
overseer	0	0	6
overset	0	1	0
overshadow	0	3	0
overspread	0	1	1
overstay	0	1	0
overstep	0	1	0
overstrain	0	0	1
overtake	1	3	2
overtaken	0	1	1
overthrew	0	0	2
overthrow	0	2	1
overtook	0	0	1
overturn	0	0	1
overwhelm	0	2	0
overwhelmed	0	0	1
overwhelming	0	0	1
overwork	0	2	0
owdacious	0	0	2
owe	1	1	6
owl	0	4	0
own	2	3	4
owner	8	11	11
ox	0	1	0
oxen	0	0	2
oxford	0	1	0
oyster	3	1	5
p	1	3	6
pace	2	14	49
pacifically	0	1	0
pacification	0	0	1
pacing	0	1	1
pack	1	0	1
package	1	0	2
packet	0	8	3
packing	0	1	0
pad	0	1	1
padding	8	0	0
paddock	0	0	1
padlock	1	0	1
pagan	0	1	0
page	6	7	12
pageant	1	0	0
pagenum	1	0	0
pail	0	0	3
pain	1	17	26
painful	0	6	9
painfully	0	1	0
paint	1	1	11
painter	0	1	1
painting	0	0	1
pair	5	9	19
pal	0	0	4
palace	0	6	3
palaces	0	0	1
pale	2	11	41
paleness	0	3	4
paler	0	1	0
palest	0	1	1
paling	0	0	1
pallet	0	3	0
pallid	0	0	1
palm	1	0	6
palpable	1	1	1
palpitate	0	0	1
palsied	0	0	1
palsy	0	0	2
palter	0	1	1
paltry	0	0	1
pamphlet	0	1	0
pan	1	0	4
panacea	0	0	1
pancra	0	1	0
pancras	0	1	0
pane	0	2	5
panegyric	0	0	1
panel	1	0	5
panelling	1	0	0
pang	1	0	2
panic	0	0	1
pant	1	5	6
pantomime	0	0	1
pantomimic	0	0	1
papa	0	2	0
paper	4	76	38
papers	0	1	2
paperwork	1	1	1
par	0	1	0
parade	0	1	0
paragraph	14	14	15
parallel	0	1	1
paralyse	0	0	2
parapet	1	1	6
parcel	1	2	8
parchment	0	2	3
pardon	1	8	11
parent	0	9	7
parentage	0	0	2
parental	0	0	1
paris	0	63	2
parish	0	3	33
parishioner	0	0	1
park	1	0	2
parley	0	1	3
parliament	2	0	4
parliamentary	0	0	1
parlour	7	0	21
parochial	0	0	9
paroxysm	0	0	3
parricide	0	1	0
parrot	2	0	1
parrying	0	0	2
parson	0	0	2
parsonage	0	0	2
part	22	60	71
parted	1	0	2
parted60	1	0	0
parti	0	0	1
partial	0	1	1
partially	0	1	2
participate	0	1	1
participation	0	0	1
partickler	0	0	1
particle	1	2	0
particular	9	24	35
particularly	2	12	10
parting	3	5	6
partition	0	0	4
partly	0	5	5
partner	13	5	6
party	10	6	25
pass	18	123	108
passage	1	20	32
passages	0	1	0
passed	2	0	1
passenger	2	45	8
passer	0	2	1
passerby	0	1	0
passersby	0	1	0
passing	0	0	2
passion	4	3	25
passionate	0	5	3
passionately	0	3	6
passionless	1	0	0
passive	0	1	1
past	22	27	32
paste	0	0	2
pastime	0	2	1
pastor	0	1	1
pastry	1	0	0
pasture	0	2	0
pasty	0	0	1
pat	1	1	8
patch	0	7	5
patchwork	0	1	1
patent	0	0	1
path	3	1	7
pathetic	0	1	0
pathetically	0	0	1
pathway	0	0	1
patience	1	2	7
patient	4	18	13
patiently	0	1	4
patrician	0	1	0
patriot	0	33	0
patriotic	0	5	1
patriotism	0	3	0
patrol	0	1	0
patron	0	2	2
patronage	0	3	4
patronise	0	0	1
patter	0	0	1
pattering	0	0	1
pattern	1	5	5
patting	1	0	2
paul	1	1	2
paunch	0	1	0
pauper	0	1	29
paupers	0	0	3
pause	5	34	38
paused	0	2	3
pausing	0	1	4
pave	1	3	3
paved	0	0	1
pavement	3	11	14
paving	0	1	0
paviour	0	0	1
paw	0	1	0
pawn	0	0	1
pawnbroker	1	0	4
pay	14	41	39
payment	4	4	4
pea	0	1	0
peace	1	11	10
peaceful	0	4	5
peacefullest	0	1	0
peacefully	0	0	1
peach	0	1	3
peaching	0	0	2
peal	2	1	4
pear	2	0	0
peasant	0	13	0
peasantry	0	0	1
peck	1	1	0
peckery	0	0	1
peculiar	1	7	9
peculiarity	0	4	1
peculiarly	0	0	3
pecuniary	0	1	0
pedestrian	1	0	0
pedlar	0	0	1
peel	1	0	6
peep	2	11	8
peeping	0	0	1
peer	0	3	4
peered	0	0	1
peevish	0	1	1
peg	0	0	3
peggy	0	0	1
pell	0	0	3
pelt	2	0	0
pen	4	6	9
penalty	0	1	1
penance	1	0	0
pence	0	0	1
pencil	1	1	2
pende	0	0	1
pendent	0	2	0
pendulous	1	0	0
pendulum	0	1	0
penetrate	1	3	5
penitence	1	0	1
penitent	0	0	1
penitential	0	1	0
penny	1	0	15
pension	0	0	2
pensive	0	1	0
pensively	0	0	1
pent	0	0	1
penthouse	1	0	0
pentonville	0	0	6
people	30	146	100
pepper	0	0	1
peppercorn	0	1	0
peppermint	0	0	3
per	0	0	4
perceive	0	10	5
perceptible	0	1	3
perceptibly	0	1	0
perception	0	4	3
perch	0	3	0
peremptorily	0	0	1
peremptory	0	1	1
perfect	3	9	15
perfection	0	1	2
perfectly	7	12	19
perforce	0	1	0
perform	5	8	22
performance	1	2	8
perfume	0	0	4
perfumery	0	0	1
perhaps	9	46	57
peril	0	8	2
period	2	8	6
periodic	1	1	1
periodical	0	1	1
periodically	0	0	1
perish	1	7	0
perished	0	0	1
permanent	1	2	1
permission	7	12	13
permit	4	6	8
pernicious	0	1	0
peroration	0	1	0
perpendicular	0	3	0
perpetually	0	1	4
perpetuate	0	2	0
perpetuation	0	1	0
perplex	0	1	0
perplexed	1	2	0
perplexedly	0	1	0
perplexity	0	4	5
perquisition	0	1	0
persecute	1	0	1
perseverance	0	2	0
persevere	1	1	0
perseveringly	0	1	1
persist	0	3	2
persisted	0	1	0
persistent	0	2	0
person	12	39	73
personage	0	3	4
personal	0	12	9
personality	0	1	0
personally	1	0	0
perspective	0	2	1
perspiration	1	1	6
persuade	0	4	5
persuaded	0	0	1
persuader	0	0	1
persuasion	0	2	2
persuasively	0	0	1
perturbation	0	1	0
perusal	0	0	3
peruse	0	0	3
pervade	0	2	1
pervaded	0	0	1
perverse	0	0	1
perversely	0	0	1
perversion	1	0	1
perversity	0	0	2
pervert	0	2	0
perverted	0	1	0
perwente	0	0	1
perwerse	0	0	1
pestilence	0	1	1
pestilent	0	1	0
pet	0	2	3
peter	20	0	0
petition	0	10	0
petitioner	0	1	0
petrification	1	0	0
petrify	0	3	0
petticuts	0	0	1
pettishly	0	0	4
petty	0	0	4
petulantly	0	1	0
pewter	0	0	5
pfirst	0	1	0
pg	152	1	1
pgdp	2	0	0
pglaf	8	1	1
phantom	20	1	2
pharaoh	1	0	0
pharisee	0	0	1
phenomena	0	0	1
phenomenon	2	2	1
phil	0	0	3
philadelphia	1	0	0
philanthropy	0	0	1
philosopher	0	3	10
philosophical	0	0	3
philosophically	0	0	1
philosophy	0	4	3
phrase	4	6	7
phrenzy	0	0	1
physic	0	0	1
physical	2	4	4
physically	0	1	0
physician	0	10	0
piano	1	0	3
pick	2	18	17
pickaxe	0	0	1
pickle	0	2	0
pickpocket	0	0	1
picnic	0	1	0
picture	1	15	12
picturesque	0	3	0
pie	3	1	2
piece	6	28	31
pieman	0	1	0
pier	0	1	1
pierce	1	4	5
piercer	0	0	1
piercing	1	0	0
piety	0	1	0
pig	3	3	2
pigmy	0	1	0
pigtail	3	0	0
pike	0	8	0
pilaster	0	0	2
pile	4	5	5
piled	0	0	1
pilfer	0	0	1
pilferer	0	1	0
pilgrimage	0	1	1
pill	0	1	0
pillage	1	1	0
pillar	0	3	1
pillory	0	2	0
pillow	0	11	10
pilot	0	0	1
pilotage	0	1	0
pimple	1	0	0
pin	1	1	6
pincer	0	1	0
pinch	1	5	3
pinche	0	0	1
pincher	0	0	1
pine	0	1	0
pinion	1	1	3
pint	0	2	7
piously	0	0	2
pipe	5	19	17
piping	1	0	0
piscatory	0	1	0
pistol	0	5	17
pit	0	2	2
pitch	1	1	12
pitcher	0	0	2
pitchfork	0	0	3
piteous	0	0	4
piteously	1	0	3
pith	0	1	0
pitiable	0	2	0
pitt	0	1	0
pity	3	28	23
pivot	0	0	1
place	25	138	176
placid	0	1	1
placidity	0	1	0
placidly	0	0	1
plain	5	18	14
plainer	0	1	0
plainly	0	1	11
plaintiff	0	1	0
plaintive	1	1	0
plait	0	1	1
plan	0	4	10
plane	0	15	0
plant	0	1	14
planting	0	0	2
plash	0	0	1
plaster	2	1	0
plate	3	4	13
plateful	0	0	1
platform	0	1	1
platter	1	0	0
play	8	23	33
player	0	2	0
playful	0	0	2
playfully	0	1	2
playfulness	0	1	0
playing	1	3	5
playmate	0	0	1
playthe	0	1	0
plea	0	3	0
plead	3	4	0
pleaded	0	1	0
pleasant	11	16	24
pleasanter	1	0	0
pleasantly	2	3	2
pleasantry	1	0	4
please	8	20	28
pleased	1	3	8
pleasing	0	0	1
pleasurable	0	0	1
pleasure	6	14	25
pledge	0	3	7
pledged	1	0	0
plentiful	1	1	0
plentifully	0	0	1
plenty	6	3	4
plied	0	0	1
plight	0	1	0
plod	0	2	1
plodding	0	0	1
plot	0	10	4
plotter	0	1	0
plough	1	7	0
pluck	1	2	6
plug	1	0	0
plum	2	0	0
plumage	0	0	1
plume	1	0	0
plummy	0	0	1
plump	10	3	0
plunder	3	6	2
plunderer	0	1	0
plundering	0	0	1
plunge	3	4	9
plunged	0	0	1
plunges	0	1	0
plush	0	0	1
ply	0	1	2
poach	0	0	1
pock	0	0	1
pocket	7	21	88
pocketed	0	0	1
poem	1	0	0
poet	0	4	0
poetical	0	1	0
poetry	1	0	0
point	23	52	73
pointed	1	3	3
pointedly	0	1	0
pointing	0	4	10
pointings	0	0	1
poise	0	0	1
poising	0	0	2
poison	0	3	5
poisoning	0	2	0
poke	1	0	4
poker	1	0	5
poking	0	0	1
pole	0	0	1
poles	0	1	0
police	0	4	15
policeman	0	0	8
policy	0	0	1
polish	0	1	1
polished	1	2	2
polite	0	6	3
politely	0	1	0
politeness	0	3	4
politic	0	2	0
political	0	1	2
pollute	0	1	0
polluted	0	1	0
poltroon	0	1	0
pommel	0	0	1
pomp	0	0	2
pomposity	0	0	1
pompously	0	0	1
pond	0	0	2
ponder	1	4	0
pondered	0	0	1
ponderous	1	0	1
poniard	0	1	0
pont	0	1	0
pony	1	0	1
pooh	2	2	6
pool	0	1	3
poor	30	89	104
poorly	2	0	0
pop	0	0	2
poplar	1	0	1
populace	0	10	1
popular	0	7	0
popularity	0	2	0
popularly	0	2	0
populated	0	0	1
population	2	1	3
porch	1	0	2
pore	0	3	3
porkman	0	1	0
porochial	0	0	27
porochially	0	0	1
porringer	0	1	1
port	0	3	4
portal	0	0	1
portend	0	3	0
portentous	0	0	1
portentously	0	1	0
porter	2	6	8
porterage	0	1	0
porth	0	0	1
portico	0	0	1
portion	1	4	11
portionless	0	0	1
portly	4	1	4
portrait	0	5	3
position	3	9	30
positive	1	0	1
positively	0	3	4
possess	2	12	13
possession	3	8	13
possessor	0	1	1
possibility	1	5	6
possible	4	25	28
possibly	0	8	11
post	7	34	20
postboy	1	0	4
poster	0	1	0
postilion	0	10	0
postillion	0	0	1
posting	0	1	0
postmaster	0	7	0
postpone	0	1	5
posture	0	1	4
pot	2	5	23
potato	5	1	1
potent	0	2	0
potentate	0	1	0
poulter	2	0	0
poulterer	2	0	0
poultry	2	1	0
pounce	0	0	1
pound	2	2	51
pour	4	19	22
poverty	2	8	5
powder	0	3	3
powdered	0	2	2
powdering	0	1	1
power	9	30	37
powerful	1	5	7
powerfully	0	2	0
powerless	1	1	1
pr	0	0	1
practicable	0	1	0
practical	0	3	2
practically	1	1	1
practice	1	5	4
practise	0	5	0
practitioner	0	0	1
prad	0	0	1
praise	5	0	0
prattle	0	1	1
pray	3	33	35
prayer	1	14	18
praying	0	2	0
pre	1	0	0
preach	0	1	2
precaution	0	9	2
precede	2	4	4
precedent	0	0	1
precept	1	1	2
preceptor	0	0	1
precious	3	14	10
preciously	0	0	1
precipitate	0	3	0
precipitation	0	1	2
precise	0	1	6
precisely	0	3	6
precision	0	1	1
precocious	0	1	0
precursor	0	0	1
predicament	1	0	1
predicate	0	1	0
predict	2	0	0
prediction	1	1	6
predominate	0	2	0
preface	1	1	1
prefer	0	6	4
preferred	1	0	1
prefix	0	0	1
prejudge	0	1	0
preliminary	0	1	6
prelude	0	0	2
premature	0	0	2
prematurely	1	2	0
premise	0	0	3
premium	0	0	4
prentice	2	0	6
prentis	0	0	3
preoccupy	0	2	0
preparation	1	13	10
preparatory	0	0	5
prepare	4	16	19
prepared	3	1	4
preparing	0	1	1
prepossess	0	0	1
prepossessing	0	0	1
preposterous	1	0	1
prerogative	0	0	6
presage	0	0	1
prescribe	0	1	1
presence	3	14	17
present	16	63	40
presentiment	0	1	2
presently	0	13	7
presents64	1	0	0
preservation	0	2	4
preserve	2	8	7
preserved	0	0	1
preserver	0	0	1
preside	0	5	3
president	0	19	1
press	2	28	24
pressed	1	1	0
pressure	0	2	5
presume	0	2	3
presuming	0	0	1
presumption	0	1	0
pretence	0	3	4
pretend	1	5	3
pretended	0	0	1
pretending	1	0	0
pretext	0	0	1
pretty	5	33	37
prevail	0	3	6
prevalent	0	4	2
prevaricate	0	1	0
prevent	1	13	22
prevention	0	1	0
previous	2	6	19
previously	0	5	6
prewaricate	0	1	0
prey	0	3	2
price	1	6	6
priceless	0	0	1
prick	0	2	1
pride	1	16	15
priestly	0	1	0
prig	0	0	3
prime	1	1	4
prince	0	2	0
princess	1	0	0
principal	1	2	1
principally	0	2	0
principle	3	1	3
print	4	3	7
prior	0	0	3
prise	0	1	0
prison	3	91	15
prisoner	1	169	12
private	1	11	7
privately	0	2	0
privation	0	0	1
privilege	0	6	1
privileged	0	1	0
privily	0	0	1
privy	0	1	0
priwilege	0	0	1
prize	2	2	0
probability	0	0	6
probable	0	8	6
probably	0	15	10
problem	4	2	1
procedure	0	1	0
proceed	0	9	33
proceeded	0	0	5
proceeding	1	5	12
proceedings	0	1	0
process	1	4	10
processing	1	1	1
procession	1	11	1
proclaim	1	0	4
procure	1	2	3
prodigious	0	1	0
prodigiously	1	0	1
produce	10	16	31
production	1	2	2
productive	0	0	2
profane	0	0	1
profess	1	4	0
profession	0	7	5
professional	0	2	9
professionally	0	1	1
professor	1	3	1
proffer	1	0	1
proffered	0	0	2
proficiency	0	0	2
profile	0	0	1
profit	5	4	9
profitable	0	1	1
profligacy	0	0	3
profligate	0	2	0
profound	1	5	11
profounder	0	1	0
profoundly	0	2	1
profuse	0	0	1
progress	1	4	10
prohibition	1	1	1
project	89	92	92
projectile	0	1	0
projector	0	2	0
prolific	0	0	1
prolong	0	3	3
prolonged	0	1	1
promenade	0	1	0
prominent	0	1	0
prominently	2	2	3
promise	7	22	28
promising	0	1	0
promote	2	2	3
promotion	1	3	4
prompt	0	0	5
promptitude	0	0	1
promptly	0	1	0
promptness	0	0	2
prone	0	0	1
pronoun	0	1	1
pronounce	2	2	4
pronunciation	0	1	0
proof	0	6	23
proofread	3	1	1
prop	0	0	2
propensity	0	1	2
proper	0	4	12
properly	0	0	12
property	3	19	16
prophecy	0	0	1
prophet	1	0	0
prophetic	0	3	2
propitiate	0	2	1
proportion	1	0	2
proportionate	0	0	1
proportionately	0	0	1
proposal	0	4	6
propose	1	10	5
proposition	0	1	4
propound	0	0	2
proprietary	1	1	1
propriety	0	0	3
proscribe	0	2	0
proscription	0	1	0
prosecute	0	0	3
prosecution	0	2	2
prosecutor	0	5	3
prospect	0	4	13
prospective	0	0	1
prosper	0	6	4
prospered	0	1	0
prospering	0	1	0
prosperity	0	2	0
prosperous	0	8	0
pross	0	162	0
prostrate	1	1	3
prostration	0	0	1
protect	2	10	10
protection	0	4	6
protector	0	1	0
protectress	0	0	1
protege	0	0	1
protest	0	11	3
protestant	0	0	1
protestation	0	1	2
protract	0	1	1
protrude	1	0	1
protã	0	1	0
proud	1	10	12
prouder	0	0	1
proudest	0	0	1
proudly	1	0	3
prove	1	6	14
provender	0	1	0
provide	18	20	22
providence	0	2	2
provident	0	1	0
providing	1	1	1
province	1	3	0
provincial	0	2	0
provision	3	2	5
proviso	0	1	0
provocation	0	1	0
provoke	1	0	2
prowl	0	1	0
proxy	0	1	0
prudence	0	0	1
prudent	0	0	5
prudently	0	0	2
prying	0	0	1
psalm	0	0	1
public	10	37	50
publican	0	0	1
publicity	0	0	1
publicly	0	3	1
publish	3	0	1
pudde	1	0	0
pudding	11	0	0
pudding88	1	0	0
puddle	0	1	0
puff	0	1	0
pule	0	0	1
pull	3	17	30
pulley	0	2	2
pulling	1	0	0
pulpit	0	1	0
pulpy	1	0	0
pulsation	0	2	0
pulse	3	3	2
pummel	1	0	0
pump	0	2	6
punch	2	13	1
punctual	0	0	1
punctually	0	0	1
punish	0	0	3
punishable	0	0	1
punishment	2	2	6
punitive	1	1	1
pupil	0	2	13
purchase	1	7	7
pure	1	4	6
purely	0	1	0
purify	0	1	1
purity	0	1	0
purloiner	0	1	0
purple	0	1	0
purport	0	1	2
purpose	14	27	46
purposed	0	0	1
purposeless	0	4	0
purposely	0	1	1
purse	1	2	4
pursuance	0	1	3
pursue	7	27	31
pursued	0	2	0
pursuer	0	2	3
pursuit	1	6	15
purveyor	0	1	0
push	1	7	22
pushed	0	1	1
put	27	125	137
putrefy	0	0	1
puzzle	0	2	0
pyramid	1	0	0
quack	0	0	1
quail	0	0	2
quaint	1	1	1
quainter	0	1	0
quake	1	0	1
qualification	0	0	1
qualifications	0	0	1
qualified	0	1	2
qualify	0	0	1
quality	2	6	4
qualm	0	1	0
quantity	3	9	6
quarrel	3	2	6
quart	0	0	1
quarter	10	25	23
quartered	0	0	1
quartern	1	0	5
quartette	0	0	1
quarto	0	0	1
quash	0	1	0
quaver	0	1	0
quay	0	1	0
queen	1	11	0
queer	0	1	5
queerest	0	0	1
quell	0	0	3
quench	0	1	0
quest	1	3	1
question	8	65	51
questionable	0	3	0
questioner	0	4	2
quick	2	25	29
quicken	1	4	3
quickened	0	0	1
quickly	3	15	30
quickness	0	3	0
quiet	5	42	37
quieter	0	1	0
quietly	0	11	9
quietude	0	0	1
quill	0	0	1
quit	0	3	6
quite	26	65	94
quiver	0	3	5
quivered	0	0	1
quixotic	0	0	1
quote	1	0	0
quoth	0	1	0
r	0	0	2
rabbit	0	2	1
rabble	0	1	0
race	3	15	1
racehorse	1	0	0
rack	0	2	0
rackham	3	0	0
racking	0	0	1
radiance	0	2	0
radiant	1	3	1
raff	0	0	1
rag	3	12	6
rage	1	14	16
ragged	3	7	2
raggedest	0	1	0
raggedly	0	2	0
rail	1	2	6
railing	0	2	2
rain	2	20	18
rainy	0	1	1
raise	15	50	77
raisin	1	0	0
raising	1	0	0
rake	1	1	0
rakishly	0	0	1
ral	0	3	1
rally	1	1	1
ramble	0	0	5
rampacious	0	0	1
rampant	1	0	0
rampart	1	0	0
ran	0	1	1
random	0	1	0
ranelagh	0	1	0
rang	0	12	3
range	3	5	4
rank	1	6	3
rap	0	3	6
rapacious	0	1	0
rapacity	0	0	1
rapid	3	7	15
rapidity	1	0	7
rapidly	0	7	6
rapture	1	0	2
rapturous	0	1	0
rapturously	0	1	2
rare	1	2	4
rarely	0	3	0
rarest	1	0	0
rarity	0	4	1
rascal	1	4	5
rascally	0	0	2
rash	0	0	1
rashly	1	0	0
rashness	0	1	0
rat	1	4	5
ratcliffe	0	0	1
rate	2	5	9
rather	11	44	82
ratify	0	0	1
rational	0	1	1
rattle	1	13	11
ravage	0	1	0
rave	0	3	4
raw	0	1	3
ray	1	7	5
rayther	0	1	0
raze	0	1	0
razor	0	2	1
reaccuse	0	1	0
reach	5	8	56
read	8	45	38
readable	2	2	2
reader	1	1	17
readily	0	6	5
readiness	0	3	5
reading	2	4	9
ready	9	33	31
real	2	20	20
realisation	0	3	0
realise	0	2	5
reality	1	4	3
really	5	32	28
reap	0	1	0
reappear	0	2	2
reappearance	1	0	0
rear	0	5	10
reason	5	46	40
reasonable	1	3	5
reasonably	0	0	2
reasoning	0	0	1
reassurance	0	3	0
reassure	0	2	2
rebel	0	0	2
rebellious	0	0	2
rebelliously	0	0	1
rebuild	0	1	0
rebuke	1	1	0
rec	0	0	1
recall	1	33	9
recalled	0	3	0
recapture	0	0	1
recede	1	0	3
receipt	3	4	4
receive	12	38	42
received	0	0	1
receiver	1	0	0
recent	0	1	13
recently	0	3	7
reception	0	6	1
recess	0	0	8
recipe	0	1	0
reciprocate	0	0	3
recital	0	0	3
reckless	0	2	1
recklessly	0	1	0
recklessness	0	3	1
reckon	0	1	1
reckoning	0	3	1
reclaim	0	2	1
reclaimed	0	1	0
reclamation	1	0	0
recline	0	1	3
reclose	0	0	1
recognisant	0	1	0
recognise	3	11	10
recognition	1	2	4
recoil	1	3	9
recoiling	0	0	1
recollect	2	2	9
recollected	0	0	1
recollection	2	1	16
recommence	0	0	1
recommend	0	5	4
recommendation	0	0	2
recompense	1	2	1
recompensed	0	1	0
reconcile	1	2	0
reconcilement	0	1	0
reconsider	0	0	1
record	0	11	4
recording	0	0	1
recount	0	1	2
recourse	0	1	0
recover	1	18	27
recovery	0	2	4
recreation	0	0	1
recrosse	1	1	0
recruit	0	3	2
recumbant	0	0	1
recumbent	1	0	0
recur	0	0	1
red	8	57	33
redden	1	8	1
reddish	0	0	1
redeem	0	1	4
redeemed	0	0	1
redemption	0	0	2
redhead	0	1	0
redistribute	3	3	3
redistribution	2	2	2
redness	0	0	1
redouble	0	0	1
redress	0	1	1
reduce	0	4	9
reduced	0	0	1
reduction	0	0	1
redundancy	0	1	0
reef	1	0	0
reek	1	1	1
reel	1	0	0
refection	0	1	0
refer	1	17	7
referable	0	3	0
reference	3	9	11
refill	0	1	0
refine	0	1	0
refined	0	1	1
refinement	0	2	0
reflect	1	10	10
reflection	0	7	26
reflective	0	0	1
reflectively	0	1	3
refolde	0	1	0
refractory	0	1	2
refrain	0	0	1
refresh	0	3	2
refreshing	0	0	1
refreshment	0	4	3
refuge	2	3	2
refugee	0	3	0
refund	10	10	10
refusal	0	1	4
refuse	1	4	8
reg	0	1	0
regain	0	1	5
regale	1	0	3
regard	3	13	27
regardless	0	0	1
regeneration	0	2	0
regimental	0	0	1
region	1	6	1
register	3	15	3
regret	3	8	6
regrinding	0	1	0
regular	0	11	11
regularity	0	0	1
regularly	1	3	4
regulate	1	1	2
regulation	0	0	3
regulations	0	0	1
rehearse	0	1	0
reign	0	2	1
rein	0	3	0
reiterate	0	2	0
rejection	0	1	0
rejoice	3	3	1
rejoicing	0	1	0
rejoin	1	11	100
rejoinder	0	2	1
rejoined	0	0	4
relapse	0	8	3
relate	1	3	16
related	0	0	1
relation	0	9	4
relationship	0	1	1
relative	0	4	7
relax	1	0	5
relaxed	0	0	4
relay	0	1	0
release	6	29	8
relection	0	0	1
relent	2	3	2
relentless	1	0	0
reliance	0	4	0
relic	0	1	0
relict	0	0	1
relied	0	1	0
relief	3	9	13
relieve	0	9	16
relieved	0	1	4
religious	0	4	3
religiously	0	1	0
relinquish	0	4	1
relinquished	1	1	0
relish	0	4	3
relocke	0	1	0
reluctance	0	2	3
reluctant	0	3	0
reluctantly	0	1	0
rely	0	5	2
remain	5	49	65
remainder	0	1	8
remained	0	0	4
remand	0	0	1
remark	1	17	42
remarkable	4	19	13
remarkably	0	0	2
remedy	1	6	2
remember	12	51	20
remembered	0	0	1
remembrance	0	15	3
remind	1	5	10
reminded	0	1	0
reminder	0	3	1
remit	0	2	0
remittance	0	1	0
remodelle	0	2	0
remonstrance	0	4	4
remonstrate	1	2	8
remonstratory	0	0	1
remorse	1	1	2
remorseless	0	1	0
remote	0	5	5
remotely	0	1	0
remoter	0	0	1
remotest	0	0	2
removal	0	3	1
remove	6	21	21
removed	0	1	1
rename	1	1	1
rend	0	2	0
render	2	21	34
rendering	0	1	0
renew	0	3	4
renewal	0	1	2
renounce	0	3	1
renowne	0	0	1
renowned	0	0	1
rent	0	6	3
renunciation	0	1	0
repair	1	1	11
reparable	0	1	0
repasse	0	1	0
repast	0	3	0
repay	0	3	2
repeat	6	53	40
repeater	1	0	0
repent	1	2	3
repentance	1	1	1
repeople	0	1	0
repetition	0	5	3
replace	1	3	11
replacement	5	5	5
replenish	1	1	2
replete	1	0	0
reply	22	28	519
replying	0	0	2
report	2	4	8
repose	1	6	6
represent	1	15	2
representation	1	2	8
represented	0	0	1
repress	1	3	4
repressed	0	2	1
repression	0	2	0
reprieve	0	0	1
reproach	1	4	5
reproachful	0	4	0
reproachfully	0	1	1
reprove	0	0	1
reptile	0	0	1
republic	0	33	0
republican	0	12	0
republicans	0	2	0
repudiate	0	1	0
repugnance	0	0	1
repulse	1	0	1
repulsive	0	0	5
repulsiveness	0	0	1
reputable	0	0	2
reputation	0	6	5
repute	1	1	0
request	1	9	21
requested	0	1	0
require	4	19	15
requirement	4	4	4
requisition	0	2	0
rescue	0	2	8
research	2	2	2
reseat	0	0	1
resemblance	0	9	7
resemble	0	2	1
resent	0	1	0
resented	0	1	0
resentful	0	2	0
reservation	0	1	0
reserve	0	9	5
reserved	0	1	0
reservoir	0	1	0
reside	0	2	6
residence	1	5	6
resident	0	1	0
residuary	1	0	0
resign	0	3	2
resignation	0	1	2
resignedly	0	1	0
resin	0	1	0
resist	1	0	4
resistance	1	1	4
resistless	0	1	0
resolute	1	5	2
resolutely	0	2	0
resolution	2	5	4
resolve	4	14	21
resonance	0	1	0
resort	3	6	7
resound	0	4	2
resounded	1	1	0
resounding	0	1	0
resoundingly	0	1	0
resource	1	2	2
respect	1	21	14
respectability	0	1	0
respectable	0	7	12
respected	0	1	2
respectful	0	0	5
respectfully	0	2	2
respectin	0	4	0
respective	0	1	0
respiration	0	0	1
respond	0	6	6
response	0	5	0
responsibility	0	3	1
responsible	0	4	1
responsive	0	1	0
rest	10	61	38
rested	0	1	0
resting	0	0	1
restitution	0	0	1
restless	5	9	3
restlessly	0	2	3
restlessness	0	1	0
restoration	0	4	0
restorative	0	2	1
restore	2	14	6
restrain	0	5	2
restraint	0	3	2
restriction	2	2	2
result	1	7	12
resume	4	17	32
resumption	0	1	0
resurrection	0	6	0
retain	0	3	6
retainer	0	1	0
retake	0	1	0
retaken	0	1	0
retaliative	0	1	0
retarded	0	1	0
retention	0	2	0
retentive	1	0	0
reticule	0	1	1
retinue	0	1	0
retire	3	11	19
retired	0	1	1
retirement	1	1	2
retort	3	6	22
retrace	0	1	1
retreat	0	5	11
